id,startup_id,tipo,titulo,conteudo_texto,url_fonte,data_publicacao
doc-22-3,startup-22,noticia,"Apos aporte do SoftBank, Contabilizei planeja abrir 300 vagas em 2021 (Exame)","A Contabilizei, escritorio de contabilidade digital que tambem oferece servicos de abertura de empresas e conta para pessoa juridica, recebeu investimento do fundo japones SoftBank em janeiro de 2021. Fundada em 2013, a empresa passou de 10 mil clientes em janeiro para 30 mil em dezembro de 2020. A companhia tinha mais de 500 colaboradores em 2021 e, segundo dados do LinkedIn, a equipe cresceu 96% em dois anos. A Contabilizei possui escritorios em Curitiba (PR) e Sao Paulo (SP), mas informou ter diversas posicoes abertas para trabalho remoto em tempo integral. Com o aporte, a empresa planejava abrir cerca de 300 vagas ao longo de 2021, em areas como tecnologia, produto, contabilidade e atendimento, acelerando a estrategia de digitalizacao da contabilidade para micro e pequenas empresas brasileiras.",https://exame.com/carreira/apos-aporte-do-softbank-contabilizei-planeja-abrir-300-vagas-em-2021/,2021-01-14
doc-23-1,startup-23,site institucional,Olist - Ecossistema de Solucoes de Gestao AI First para seu Negocio,"Olist | Ecossistema de Solucoes de Gestao AI First para seu Negocio. Conecte e automatize sua operacao com o ecossistema de gestao AI First do Olist. ERP, integracoes e tecnologia para acelerar o seu negocio. Crie sua conta gratis. Economize ate 50% no frete com Envios da Olist. Vamos comecar! Informe o CNPJ e o CEP do local de coleta para continuar o cadastro. Lis da Olist - Onde IA e a sua operacao se conectam. O sistema completo do varejo, movido a IA. Nao use seu ERP. Comande. A Lis entende o seu negocio, aciona as solucoes certas e transforma dados em acoes. Operacao - Pedidos, estoque e expedicao no mesmo ritmo. Inteligencia - Riscos e oportunidades antes de virarem surpresa. Vendas - Canais conectados para voce vender mais. Financeiro - Notas, recebimentos e conciliacao em dia. Mais de 63 mil clientes confiam na Olist. Venda em todo canal sem multiplicar o trabalho. Conecte-se aos principais marketplaces, plataformas de ecommerce, logistica, pagamento e muito mais. +170 integracoes em um so lugar. Loja virtual completa - Aqui sua marca cresce sem limites com as ferramentas de crescimento nativas da plataforma e customizacao avancada. Sistema PDV - Ponto de venda integrado - Venda na frente de caixa e na frente do computador com a mesma agilidade: pedidos e estoque integrados, com controle de caixa preciso. Da venda a porta do cliente, sem dor de cabeca - Logistica simples para vendas online sem contrato e com frete ate 50% mais barato. Meios de pagamento - Ofereca as principais opcoes de cobranca de forma integrada, flexivel e totalmente segura. Antecipe recebiveis e parcele boletos em ate 12x com o cartao de credito de qualquer banco, direto pelo ERP. +63 mil clientes. +170 mil vendas por hora. +194 milhoes de NFs geradas (2025). Negocios que vao longe nao vao sozinhos.",https://olist.com/,nao encontrado
doc-23-2,startup-23,noticia,Olist: o unicornio do e-commerce que nasceu de uma loja de artesanato (InfoMoney),"Tiago Dalvi gosta de falar que o seu sucesso da noite pro dia levou anos para acontecer: foi uma longa jornada ate encontrar o modelo de negocios certo. Filho de empreendedores, o paranaense queria ajudar artesaos a venderem mais. O que comecou como uma pequena loja de shopping virou o Olist em 2015. A startup conecta empreendedores a marketplaces, ou permite que eles criem lojas virtuais proprias. Hoje, o Olist atende 100 mil empreendedores em mais de 180 paises. Em 2021, o ecossistema de e-commerce conquistou uma avaliacao de mercado de US$ 1,2 bilhao. Assim, o Olist virou um unicornio, seleto grupo de startups avaliadas em pelo menos US$ 1 bilhao. Vocês captaram mais de US$ 300 milhoes com investidores como SoftBank e Goldman Sachs, ate virarem um unicornio em 2021. A entrevista com Tiago Dalvi, fundador e CEO do Olist, foi ao ar no podcast Do Zero ao Topo, do InfoMoney, com o episodio completo disponivel em video no YouTube e em audio nas plataformas de streaming.",https://www.infomoney.com.br/negocios/olist-o-unicornio-do-e-commerce-que-nasceu-de-uma-loja-de-artesanato/,2022-04-06
doc-23-3,startup-23,noticia,Olist - Wikipedia (verbete da empresa),"Olist e uma startup brasileira que atua no segmento de tecnologia para varejo. A empresa possui solucoes que facilitam a gestao de lojas off-line e online (e-commerce) e tambem uma solucao de aceleracao de vendas dentro de marketplaces. O Olist foi fundado em fevereiro de 2015 por Tiago Dalvi, como uma derivacao da Solidarium, empresa criada em 2007 como uma loja de shopping que depois se tornou um marketplace para a venda de produtos artesanais. De um lado, o Olist concentra vendedores que desejam anunciar em marketplaces como Mercado Livre, Americanas e Amazon. Do outro lado, concentra os produtos de todos os vendedores em uma loja unica que fica visivel ao consumidor final. A empresa esta sediada em Curitiba, Parana, e tambem possui escritorios em Sao Paulo e Bento Goncalves. Atualmente o negocio reune 700 colaboradores e mais de 30 mil lojistas, alem de 2 milhoes de consumidores unicos a cada ano. A mudanca no modelo de negocio ocorreu apos uma aceleracao e rodada de investimento realizada pelo fundo 500 Startups. Outros fundos como Redpoint eventures, Valor Capital Group e SoftBank tambem sao investidores da empresa.",https://pt.wikipedia.org/wiki/Olist,nao encontrado
doc-24-1,startup-24,site institucional,Sobre a Nuvemshop - Lider em e-commerce na America Latina,"A Nuvemshop e a unica plataforma no Brasil e na America Latina que constroi de forma nativa o ecossistema completo de e-commerce: loja, pagamentos, logistica, marketing, IA e mais, para vender mais e operar com menos complexidade. Potencializamos o D2C (Direct-to-Consumer): seu canal, seus dados, sua marca. Desde 2011, construindo o ecossistema que mais de 180 mil marcas usam para vender. +R$10 bi em vendas anuais na America Latina. +4000 parceiros para te ajudar. +180 mil lojistas usam Nuvemshop. +15 anos no mercado. A Nuvemshop e fundada em Buenos Aires, Argentina. No mesmo ano, a equipe cresce de 5 para 12 pessoas e a empresa recebe US$ 300 mil de investidores-anjo. E lancada a Nuvemshop no Brasil, com tres funcionarios em Sao Paulo. Enquanto isso, os fundadores trabalham alternadamente entre um espaco de coworking no Brasil e o novo escritorio em Palermo, Buenos Aires. A Nuvemshop recebe um aporte de US$ 600 mil do fundo brasileiro Trindade Investimentos. O atendimento ao cliente deixa de ser reativo e torna-se proativo, e a empresa lanca sua API publica. A equipe ultrapassa 60 pessoas e ganha novos escritorios no Brasil e na Argentina. A base de lojistas sobe de 30 mil para 70 mil e a equipe cresce para mais de 360 pessoas. A plataforma e lancada oficialmente no Mexico. A Nuvemshop chega ao Chile com um investimento de US$ 10 milhoes. Em novembro, chega a Colombia com um investimento de R$ 53 milhoes. A base de lojas ativas ultrapassa 100 mil na America Latina. A Nuvemshop ultrapassa a marca de 180 mil marcas ativas em toda a America Latina.",https://www.nuvemshop.com.br/companhia,nao encontrado
doc-24-2,startup-24,noticia,Nuvemshop lanca IA para automatizar rotinas de lojistas (E-Commerce Brasil),"A operacao de uma loja virtual exige decisoes diarias sobre catalogo, pedidos, campanhas, conversao e atendimento. Para reduzir o tempo entre a identificacao de um problema e a execucao de uma acao, a Nuvemshop apresentou a Lumi, ferramenta de inteligencia artificial integrada a plataforma que usa dados da propria loja para gerar diagnosticos, sugerir caminhos e automatizar tarefas dentro do e-commerce. A Lumi e descrita como uma solucao nativa, contextualizada e executiva, conectada diretamente a fonte de dados de cada loja em tempo real. A solucao funciona como uma camada de IA agentica dentro do ambiente de gestao da loja: acessa informacoes como catalogo, historico de pedidos e metricas de conversao para apoiar o lojista em diagnosticos e acoes operacionais. Entre as possibilidades de uso estao a criacao automatizada de descricoes de produtos otimizadas para SEO e a identificacao de quedas repentinas nas vendas. Segundo estudo da Nuvemshop, 59% das marcas de alto faturamento apontam a falta de tempo para lidar com multiplas demandas como o principal obstaculo ao crescimento; outros 30% citam a dificuldade tecnica para dominar ferramentas de escala. A IA agentica ja engaja mais de 55 mil lojistas em cerca de 1 milhao de interacoes mensais e teria devolvido mais de 3,3 milhoes de horas de trabalho aos lojistas, com 92% de satisfacao. Alejandro Vazquez, cofundador e presidente da Nuvemshop, declarou: O problema nao e a falta de informacao, mas o tempo que se perde entre perceber o que precisa mudar e efetivamente agir.",https://www.ecommercebrasil.com.br/noticias/nuvemshop-lanca-ia-para-automatizar-rotinas-de-lojistas,2026-05-12
doc-24-3,startup-24,noticia,"Com R$ 6,5 bilhoes em vendas, Nuvemshop aposta em IA e mira novo publico (Exame)","Em 2025, os lojistas da base movimentaram R$ 6,5 bilhoes no pais, alta de 35% em um ano. Hoje, reune mais de 180 mil marcas e atende desde pequenos empreendedores ate empresas que processam mais de 100 mil pedidos por mes. Nos pagamentos, o Nuvem Pago ja processa mais de 60% do volume transacionado no Brasil. A empresa agora mira um novo publico: negocios de medio porte que ja tratam o canal online como parte central da operacao e buscam mais controle sobre dados, vendas e relacionamento com clientes. A meta e ampliar participacao no mercado brasileiro, hoje em cerca de 2%, e chegar a 5% nos proximos anos. Hoje, 72% dos lojistas da base ja usam IA em tarefas como descricao de produtos, imagens e atendimento, segundo o estudo NuvemCommerce 2026. Alejandro Vazquez, cofundador da companhia, e citado ao longo da materia com afirmacoes estrategicas sobre o futuro do e-commerce e a atuacao da plataforma.",https://exame.com/negocios/com-r-65-bilhoes-em-vendas-nuvemshop-aposta-em-ia-e-mira-novo-publico/,2026-03-23
doc-25-1,startup-25,site institucional,"Meliuz - Cupons de Desconto, Ofertas e Cashback","Cupom de desconto e cashback em centenas de lojas online. Cupons de Desconto, Ofertas e Cashback | Meliuz. Ative o cashback direto no site da loja e teste os cupons disponiveis automaticamente. E o melhor, e gratuito! Cadastre-se gratis! Mais de 50 milhoes de pessoas ja usam o Meliuz para ganhar cashback em suas compras. Melhores Cupons de Desconto. Melhores Lojas de Cupons e Cashback. Melhores Categorias de Cupons e Cashback. Quem usa o Meliuz? Meliuz: Sua referencia em cupons de desconto e cashback. Cashback: dinheiro de volta em suas compras online. O cashback, famoso dinheiro de volta, e um beneficio oferecido pelo Meliuz no qual parte do dinheiro que voce gastou em uma compra online acaba retornando para o seu proprio bolso. + 800 lojas parceiras. 38 cupons (Casas Bahia). 37 cupons (Amazon BR). 3% cashback (Netshoes). 1% cashback (KaBuM!). Ate 6% cashback (Fast Shop). Ate 15% cashback (Magazine Luiza). MELIUZ S.A. - CNPJ: 14.110.585/0001-07 - Endereco: Rua Jose Versolato, n. 111-B, Sala 3014, Bairro Centro, Sao Bernardo do Campo, SP - CEP 09750-730. Feito no Brasil para o mundo.",https://www.meliuz.com.br/,nao encontrado
doc-25-2,startup-25,site institucional,Meliuz - Relacoes com Investidores (CASH3),"Somos uma empresa de tecnologia que oferece solucoes digitais para conectar marcas e lojas aos consumidores finais. A Meliuz e negociada na B3 sob o ticker CASH3 e mantem uma central de relacoes com investidores com cotacao em tempo real, resultados trimestrais, fatos relevantes e comunicados ao mercado. Entre os comunicados listados aparecem: Meliuz informa reducao de participacao acionaria relevante; aumento de participacao acionaria relevante; e Meliuz anuncia novo programa de recompra de acoes e evolucao da estrategia de tesouraria em Bitcoin. As secoes do site institucional incluem Sobre a Meliuz (Quem somos, Grupo CASH3, Cultura, Imprensa e Glossario), Governanca Corporativa (estrutura acionaria, administracao, estatuto social e assembleias), Resultados (central de resultados, comunicados ao mercado e avisos aos acionistas), Apresentacoes e Eventos (apresentacoes, formulario de referencia e calendario de eventos) e Servicos ao Investidor (FAQ, mailing, contato com RI e cobertura de analistas). O ecossistema do Grupo CASH3 integra empresas como Meliuz, Picodi, Promobit, Melhor Plano e Muambator.",https://ri.meliuz.com.br/,nao encontrado
doc-25-3,startup-25,noticia,Empresa de BH reverte prejuizo milionario investindo em bitcoin (O Tempo),"A Meliuz, empresa de Belo Horizonte avaliada em quase R$ 700 milhoes, gerou curiosidade no mercado financeiro ao anunciar o balanco do segundo trimestre de 2025. A companhia reverteu um prejuizo de R$ 60 milhoes, registrado no mesmo periodo do ano passado, e anunciou um lucro de R$ 7,6 milhoes. O resultado foi impulsionado por uma valorizacao de R$ 30 milhoes nos investimentos em bitcoin da companhia. A Meliuz informou que o rendimento sobre os aportes em criptomoedas teve uma valorizacao de 908% entre o 1o e o 2o trimestre. A receita liquida consolidada da companhia no periodo atingiu R$ 97,8 milhoes, recorde para o periodo, representando alta de 12% frente aos R$ 87,6 milhoes do ano passado. Meliuz e um exemplo recente, mas Mercado Livre, Tesla e Strategy (antes MicroStrategy) sao exemplos de companhias que alocaram parte de sua tesouraria em bitcoin.",https://www.otempo.com.br/economia/2025/8/12/empresa-de-bh-reverte-prejuizo-milionario-investindo-em-bitcoin-qual-o-risco-da-operacao,2025-08-12
doc-26-1,startup-26,site institucional,Zenvia - Revolucione a jornada do seu cliente com uma solucao de IA completa,"Revolucione a jornada do seu cliente com uma solucao de IA completa. Venda mais e atenda melhor oferecendo experiencias mais pessoais, envolventes e fluidas. Zenvia Customer Cloud, IA completa para vender mais e atender melhor. Pare de apagar incendio no seu atendimento. Centralize, automatize e ganhe o controle da operacao com uma solucao de IA completa para gestao de atendimento. Ja sao mais de 10 mil clientes moldando um novo mundo de experiencias. A experiencia do seu cliente unificada de ponta a ponta com automacao de atendimento. Tudo em um so lugar. Uma solucao de IA completa, unificada e multicanal que permite que sua empresa gerencie toda jornada do cliente, da atracao ao pos-venda. Multicanalidade de ponta a ponta. Ofereca uma jornada com automacao de atendimento entre os canais de comunicacao mais eficientes. Experiencia rapida com fluidez. Conte com um portfolio completo, eliminando a necessidade de contratacao de diversas solucoes. Monitoramento e analise de dados: tome decisoes mais rapidas e estrategicas com dashboards inteligentes e insights unificados em um so lugar. ATRAIR CLIENTES: Atraia mais leads com campanhas personalizadas e disparos em massa por diversos canais. VENDER MAIS: Centralize a operacao comercial, reduza tempo de resposta e aumente sua conversao de vendas. ATENDER MELHOR: Centralize seu atendimento pos-venda com gestao completa de tickets. Transforme a experiencia do cliente com os nossos Agentes de IA. Com a Zenvia Customer Cloud, sua operacao conta com agentes de IA que automatizam tarefas repetitivas, geram insights e mantem o atendimento eficiente. Multiplos canais, para uma experiencia unica. O que e a Zenvia? A Zenvia e uma empresa de tecnologia focada em Customer Experience (CX).",https://www.zenvia.com/,nao encontrado
doc-26-2,startup-26,blog,Zenvia: empresa brasileira estreia na Nasdaq em IPO de R$ 1 bilhao (blog Zenvia),"As acoes da startup brasileira Zenvia comecam a ser negociadas nesta quinta-feira, dia 22, na Nasdaq, em Nova York. Em oferta publica inicial, os papeis da companhia foram precificados a 13 dolares, levantando 150 milhoes de dolares. A empresa americana de comunicacao em nuvem Twilio entrou com aporte de mais 50 milhoes de dolares na Zenvia, elevando o montante total para 200 milhoes de dolares. Considerando a ultima cotacao de fechamento do dolar, a empresa levantou cerca de 1,04 bilhao de reais. A Zenvia foi fundada em 2003 pelo empreendedor Cassio Bobsin em Porto Alegre. Especializada em servicos de comunicacao entre empresas e clientes, a Zenvia oferece diversos tipos de produtos, que vao de chatbot e rastreamento de pedidos ate em desenvolvimento de processos de vendas pelo WhatsApp. Sao mais de 8.000 companhias entre os clientes, em uma lista que ja teve do Rock in Rio a VTEX.",https://zenvia.com/blog/zenvia-empresa-brasileira-estreia-na-nasdaq-em-ipo-de-r-1-bilhao/,2021-07-22
doc-26-3,startup-26,noticia,Zenvia fatura quase R$ 1 bilhao (Baguete),"A Zenvia fechou o ano passado com um faturamento de R$ 960 milhoes, aumento de 19% em comparacao com 2023. Essa e a boa noticia. A ma e que o lucro caiu 10%, para R$ 345 milhoes, o que a empresa atribuiu a maior participacao da linha de negocios de envio de SMS na receita, assim como menores margens na area de software para comunicacao. A area de SMS (o que a empresa chama de CPaaS e e o negocio tradicional da Zenvia) cresceu 25%, enquanto as novas areas, oriundas de aquisicoes nos ultimos anos, cresceram 8%. O Zenvia Customer Cloud ja foi adotado por aproximadamente 6 mil empresas, das quais 20% sao clientes internacionais, mas gerou apenas R$ 180 milhoes em receitas em 2024. Apesar da aposta, porem, a participacao da area de solucoes de comunicacao na nuvem na receita ficou um pouco abaixo de 20%. A Zenvia foi fundada em 2003 com foco nesse mercado, que permite que empresas facam o disparo em massa de SMS, para fazer coisas como autenticacao de dois fatores numa abertura de conta bancaria. A maior aquisicao foi a Movidesk, uma companhia catarinense que oferece solucoes de help desk e service desk como servico, comprada por R$ 611 milhoes em 2022. A Zenvia abriu capital em julho de 2021 na bolsa americana Nasdaq, um fato inedito para uma empresa brasileira desse porte.",https://www.baguete.com.br/noticias/zenvia-fatura-quase-r-1-bilhao,2025-05-22
doc-27-1,startup-27,site institucional,Sobre - Nossa historia | Buser,"Sobre a Buser. Aqui temos a historia da Buser, que nasceu para abrir caminhos, evoluir com a tecnologia e levar as pessoas pra frente. Manifesto Buser: Acreditamos que a vida e melhor quando temos escolhas. No Brasil, a grande maioria das cidades sao ligadas por apenas uma empresa de onibus, e nossos aeroportos e ferroviarias sao insuficientes. Com isso, somos obrigados a pagar caro pela falta de opcao. Muitos brasileiros se arriscam no transporte clandestino, por nao terem recursos para as opcoes tradicionais. A Buser e uma alternativa segura e moderna. Conectamos pessoas que querem viajar para o mesmo destino com empresas de fretamento executivo. Nossa tecnologia compartilhada e sustentavel fomenta a mobilidade no Brasil, criando uma nova opcao de transporte segura, de qualidade e a precos justos. Assim como ja aconteceu no transporte privado por aplicativo nas cidades, e hora do transporte intermunicipal mudar para melhor. E para sempre. Nossa historia. Novembro de 2016: O conceito da Buser nasceu em novembro de 2016, quando Marcelo Abritta precisava organizar uma viagem de 30 familiares saindo de Minas Gerais ate Arraial da Ajuda, na Bahia, onde iria celebrar seu casamento. Para sua surpresa, fretar um onibus de 48 lugares para levar apenas 30 pessoas, e pagar os custos de deixar o onibus parado por 4 dias, alem das diarias e da acomodacao do motorista, era mais barato que comprar 30 passagens de ida e volta na unica empresa que opera a rota. Janeiro de 2017: Marcelo Abritta se associou a Marcelo Vasconcellos para desenvolver o projeto, encontrando potenciais economias de ate 60% em diferentes trajetos. Junho de 2017: a Buser nasceu em 2 de junho de 2017, inicialmente como uma pagina do Facebook, e atingiu 10 mil seguidores em menos de 30 dias. Setembro de 2017: fechou a primeira rodada de capital semente com fundos como Canary, Yellow Ventures e Fundacao Estudar Alumni Partners.",https://www.buser.com.br/sobre,nao encontrado
doc-27-2,startup-27,blog,Onibus da Buser: de onde vem e quais os seus diferenciais?,"A Buser funciona por meio do fretamento colaborativo, uma vertente que, apesar de ser novidade no Brasil, ja e comum em outros paises como Alemanha, EUA e Espanha, por exemplo. Trata-se de um modelo de negocio de intermediacao, o que permite que as passagens sejam mais baratas, uma vez que ha uma cobranca mais justa em forma de rateio. Por meio do fretamento colaborativo, o passageiro consegue se cadastrar no servico por meio do site ou aplicativo da Buser e entrar em um grupo de viagem para o destino e datas selecionados a fim de garantir um lugar no onibus fretado pela empresa, sendo que o valor do servico do frete e dividido por cada um dos usuarios. A viagem so e realizada quando ha determinada quantidade minima de passageiros pagantes, sendo que por meio da plataforma e possivel observar qual e a probabilidade de um grupo confirmar a viagem. A Buser e uma empresa de tecnologia que tem como objetivo conectar pessoas interessadas em viajar para o mesmo trajeto e, portanto, ela nao conta com uma frota propria. Na realidade, o que ha e uma parceria com empresas de onibus fretados que oferecem os seus servicos. E valido ressaltar que todas as empresas parceiras da Buser sao regulares e contam com autorizacoes de orgaos federais, como a Agencia Nacional de Transportes Terrestres (ANTT), para a realizacao de viagens.",https://blog.buser.com.br/dicas/onibus-da-buser-de-onde-vem-e-quais-os-seus-diferenciais/,2021-05-05
doc-27-3,startup-27,noticia,Como a Buser vem diversificando suas frentes de negocio para reduzir o custo de se viajar de onibus pelo Brasil,"Concorrencia acirrada das viacoes tradicionais. Batalhas juridicas contra regulacoes restritivas da Agencia Nacional de Transportes Terrestres. E o baque da pandemia, que durante meses fez despencar o turismo e os deslocamentos rodoviarios. Mesmo em meio a esses desafios, a Buser, plataforma de intermediacao de viagens de onibus, vem evoluindo sua forma de atuar. A Buser nasceu em 2017 para conectar pessoas e empresas de transporte rodoviario. A Buser fechava um valor fixo para fretar um onibus ocioso, anunciava a viagem, os passageiros dividiam a conta final e a startup ficava com 20% de comissao. Quanto mais gente ocupasse o veiculo, mais barato o trajeto. Essa modalidade de fretamento permite que as viagens sejam ate 60% mais baratas que as realizadas de forma convencional pelas grandes viacoes de onibus. A startup hoje ja esta presente em 24 estados, conectando 480 cidades e 4.162 trechos (contados separadamente, ida e volta). Mesmo tendo ficado tres meses sem viagens em 2020 por conta da quarentena, triplicou de tamanho em relacao a 2019. Os numeros mais recentes indicam nova aceleracao. A plataforma ja tem 4 milhoes de pessoas cadastradas, fechou agosto transportando 358 mil passageiros no fretamento colaborativo e tracou como objetivo crescer cinco vezes em 2021. Ficha do projeto: Buser. Inicio das atividades: 2017. Funcionarios: 250. Investimento inicial: R$ 20 mil. Sede: Sao Jose dos Campos (SP). Socios: Marcelo Abritta, Marcelo Coelho Vasconcellos.",https://www.projetodraft.com/como-a-buser-quer-reduzir-cada-vez-mais-o-custo-das-viagens-de-onibus/,2021-10-13
doc-28-1,startup-28,site institucional,Abra as portas para um novo morar - QuintoAndar,"Abra as portas para um novo morar. QuintoAndar. Encontre imoveis para alugar e comprar, agendamento de visitas online e contrato digital. Aluguel sem fiador e apoio em toda a compra de imovel. Anuncie gratis! Alugar. Comprar. Anunciar. QPreco. Consorcio. Alugue um lar para chamar de seu. Cidade. Bairro. Valor total ate. Quartos. Buscar imoveis. Chegou o Consorcio QuintoAndar. O unico com 10% de cashback. Alugar bem, sem complicacao e fiador. Agende visitas online, negocie sem intermediarios e assine o contrato digitalmente. Sem fiador. Sem deposito caucao. Sem filas. Como alugar no QuintoAndar. Casas para alugar: Aluguel de casas para morar bem com o QuintoAndar. Kitnets para alugar: Compacta e elegante. Encontre a kitnet ideal para voce morar bem. Apartamentos com 2 quartos: Apartamentos com mais quartos para voce e sua familia. Apartamentos mobiliados: Apartamentos com mobilia para facilitar sua mudanca e dia a dia. Comprar seu imovel e ter um cantinho so seu. Conte com nossos consultores para conseguir as melhores taxas de financiamento, tirar todas as suas duvidas e para qualquer suporte durante todo o processo. Como comprar no QuintoAndar. Conquistar um novo lar pagando menos. Com o Consorcio QuintoAndar voce conquista um novo lar sem entrada, sem juros, parcelas leves, cashback e resgate do saldo sem sorteio ou multa se comprar com a gente. Receba 10% de cashback. Resgate antecipado: Apos 60 parcelas, use o saldo pra comprar no QuintoAndar sem sorteio ou multa. Sem entrada e sem juros: Sem entrada e 50% mais economico que o financiamento. Financie seu imovel com nossa assessoria. Aqui voce pode contar com a nossa ajuda para financiar seu imovel de forma pratica. Ainda buscamos as melhores taxas para voce! Onde voce quiser, tem um QuintoAndar. Para proporcionar uma experiencia inesquecivel para quem precisa de um lar ou anuncia com a gente, o QuintoAndar aposta em design, seguranca e tecnologia de ponta. GRPQA Ltda. CRECI-SP J24.344 | CRECI-MG J5851.",https://www.quintoandar.com.br/,nao encontrado
doc-28-2,startup-28,vaga,QuintoAndar Carreiras - Portas abertas para voce,"Portas abertas para voce. Nos temos muito orgulho em ser o time que esta reinventando o mercado imobiliario e o jeito de morar. Aqui, as portas estao abertas para gente boa que e boa gente, pessoas transformadoras, apaixonadas pelo cliente e que entregam alem. Somos o Grupo QuintoAndar, o maior ecossistema imobiliario da America Latina. Guiados por um proposito compartilhado de ajudar pessoas a amar o lugar onde moram, contamos com um portfolio diversificado de marcas e solucoes que contemplam todas as fases da jornada do morar. Nos implementamos solucoes nao obvias, assumimos riscos e estimulamos um ambiente fertil para novas ideias. Nos entregamos o novo porque trabalhamos juntos. A pagina de carreiras apresenta a linha do tempo de expansao do ecossistema do grupo a partir de 2013, as marcas e solucoes que compoem o portfolio da companhia e as areas com vagas abertas, alem de secoes sobre cultura, beneficios e diversidade, com a mensagem de que a empresa busca pessoas com diferentes experiencias, habilidades e trajetorias para compor um ambiente inclusivo. A pagina nao informa o numero total de colaboradores nem todas as localidades de atuacao, concentrando-se nos valores culturais e na jornada de crescimento do grupo.",https://carreiras.quintoandar.com.br/,nao encontrado
doc-28-3,startup-28,noticia,Por dentro do escritorio novo do QuintoAndar em Sao Paulo,"A startup brasileira QuintoAndar, que intermedeia o aluguel de imoveis em 30 cidades no Brasil, esta de casa nova. A empresa, fundada em Campinas em 2013 por Gabriel Braga e Andre Penha, inaugurou na ultima segunda-feira, 16, sua nova sede na Vila Madalena, em Sao Paulo. A sede antiga, em um predio da WeWork na avenida Paulista, ja nao comportava todos os empregados da companhia, que passou de 350 funcionarios em janeiro para 1.080 em dezembro de 2019. Antes de ocupar o predio 555 da Rua Girassol, os mais de mil funcionarios da startup estavam divididos em tres predios na avenida Paulista e no escritorio de tecnologia de Campinas. Sao tres predios no numero 555 da rua Girassol, um azul, um rosa e um verde. Os dois primeiros ja estao funcionando e acomodam os mil funcionarios da empresa. O endereco da nova sede e Rua Girassol, 555, Vila Madalena, Sao Paulo. A reportagem detalha a distribuicao dos ambientes entre os predios, as areas de convivencia e a capacidade de expansao do espaco para acompanhar o ritmo de contratacoes da companhia, que cresceu mais de tres vezes em numero de funcionarios ao longo de 2019.",https://exame.com/pme/por-dentro-do-escritorio-novo-do-quintoandar-em-sao-paulo/,2019-12-19
doc-29-1,startup-29,site institucional,"Hotmart - A plataforma para criar, vender e escalar seus produtos digitais","No lugar certo, voce ganha mais desde o primeiro dia. A Hotmart reune tudo que voce precisa da primeira venda ao proximo milhao. Cadastre-se agora. +250 mil negocios criados. +R$ 50 bilhoes faturado por produtores. 1 a cada 4 brasileiros ja comprou aqui. Crie sua conta agora. E gratuito. A plataforma para criar, vender e escalar seus produtos digitais. Crie cursos, e-books, mentorias e qualquer produto digital. Venda mais com ferramentas que aumentam sua conversao. Acesse a comunidade mais exclusiva do mercado digital. Dos novos empreendedores as potencias do digital. Servico 5 estrelas para voce e seu cliente. Suporte 24 horas para seus alunos: O Tutor com IA responde as duvidas dos seus alunos dentro do curso, 24 horas por dia. Atendimento que ajuda seu negocio digital a crescer: Suporte com pessoas que entendem seu negocio e acompanham voce desde o comeco. Plataforma robusta para um negocio digital estavel: Checkout confiavel, protecao contra fraudes e estrutura para quando suas vendas crescerem. A maior comunidade do digital. Voce nao precisa crescer sozinho: Imersoes presenciais, networking e eventos exclusivos: aprenda com quem ja chegou la e com quem vive o seu momento. Inteligencia de mercado que so a gente tem: Transformamos aprendizados de mais de 250 mil produtores em insights para voce vender e crescer. Uma comunidade certa para o seu momento. 6, 7 ou 8 digitos: cada grupo tem encontros, conteudos e beneficios pensados para os desafios do seu negocio. Nossa missao e fazer voce faturar mais. E quanto mais voce fatura, menor e a taxa. 9,9% + R$ 2,49 por venda. 8,9% + R$ 2,49 por venda. Sob medida: Negociacao personalizada. Crie seu produto, comece a vender e conte com a gente para crescer. Feito com amor em Belo Horizonte, em Madrid, em Amsterdam, em Bogota, na Cidade do Mexico, em Nova Iorque. Hotmart - 2011-2026 Todos os direitos reservados. Launch Pad Tecnologia, Servicos e Pagamentos Ltda. CNPJ no. 13.427.325/0001-05.",https://hotmart.com/pt-br,nao encontrado
